expected_gender,target_position,sentence,target_profession,bias_group,sentence_norm,sentence_id,translated_sentence,tool_name,target_language,translation_pair,tool_lang,T,translated_gender,is_stereotypical,Y
male,2,"Şef , hizmetliye bahşiş verdi çünkü adam yardımcı oldu .",hizmetli,anti,"sef , hizmetliye bahsis verdi cunku adam yardimci oldu .",hizmetli_şef_pos2_d5aefd,"Der Koch gab dem Zimmermädchen ein Trinkgeld, weil er hilfreich war.",deepl,de,tr-de,deepl_de,1,0,1,
male,2,"Şef , hizmetliye bahşiş verdi çünkü adam yardımcı oldu .",hizmetli,anti,"sef , hizmetliye bahsis verdi cunku adam yardimci oldu .",hizmetli_şef_pos2_d5aefd,"""El jefe le dio propina al empleado porque ayudó.""",openai,es,tr-es,openai_es,1,0,1,
male,2,"Şef , hizmetliye bahşiş verdi çünkü adam yardımcı oldu .",hizmetli,anti,"sef , hizmetliye bahsis verdi cunku adam yardimci oldu .",hizmetli_şef_pos2_d5aefd,"""Der Chef gab dem Diener Trinkgeld, weil er geholfen hat.""",openai,de,tr-de,openai_de,1,0,1,
male,2,"Şef , hizmetliye bahşiş verdi çünkü adam yardımcı oldu .",hizmetli,anti,"sef , hizmetliye bahsis verdi cunku adam yardimci oldu .",hizmetli_şef_pos2_d5aefd,"""The chef gave a tip to the servant because the man helped.""",openai,en,tr-en,openai_en,1,,,
female,1,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü bu kadının işiydi .",satış görevlisi,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku bu kadinin isiydi .",görevli_kütüphaneci_satış görevlisi_pos1_cb7ca2,The saleswoman sold some books to the librarian because that was the woman&#39;s job.,google,en,tr-en,google_en,1,,,
female,1,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü bu kadının işiydi .",satış görevlisi,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku bu kadinin isiydi .",görevli_kütüphaneci_satış görevlisi_pos1_cb7ca2,"Die Verkäuferin verkaufte einige Bücher an die Bibliothekarin, weil das der Job der Frau war.",google,de,tr-de,google_de,1,,,
female,1,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü bu kadının işiydi .",satış görevlisi,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku bu kadinin isiydi .",görevli_kütüphaneci_satış görevlisi_pos1_cb7ca2,La vendedora vendió algunos libros a la bibliotecaria porque ese era el trabajo de la mujer.,google,es,tr-es,google_es,1,,,
female,1,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü bu kadının işiydi .",satış görevlisi,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku bu kadinin isiydi .",görevli_kütüphaneci_satış görevlisi_pos1_cb7ca2,The saleswoman sold some books to the librarian because that was her job.,deepl,en,tr-en,deepl_en,1,,,
female,1,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü bu kadının işiydi .",satış görevlisi,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku bu kadinin isiydi .",görevli_kütüphaneci_satış görevlisi_pos1_cb7ca2,La vendedora vendió algunos libros a la bibliotecaria porque ese era su trabajo.,deepl,es,tr-es,deepl_es,1,,,
female,1,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü bu kadının işiydi .",satış görevlisi,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku bu kadinin isiydi .",görevli_kütüphaneci_satış görevlisi_pos1_cb7ca2,"Die Verkäuferin verkaufte einige Bücher an die Bibliothekarin, denn das war ihre Aufgabe.",deepl,de,tr-de,deepl_de,1,,,
female,1,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü bu kadının işiydi .",satış görevlisi,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku bu kadinin isiydi .",görevli_kütüphaneci_satış görevlisi_pos1_cb7ca2,"""El vendedor vendió algunos libros a la bibliotecaria porque era su trabajo.""",openai,es,tr-es,openai_es,1,,,
female,1,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü bu kadının işiydi .",satış görevlisi,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku bu kadinin isiydi .",görevli_kütüphaneci_satış görevlisi_pos1_cb7ca2,"""Der Verkäufer verkaufte einige Bücher an die Bibliothekarin, weil es ihr Job war.""",openai,de,tr-de,openai_de,1,,,
female,1,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü bu kadının işiydi .",satış görevlisi,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku bu kadinin isiydi .",görevli_kütüphaneci_satış görevlisi_pos1_cb7ca2,"""The sales representative sold some books to the librarian because it was her job.""",openai,en,tr-en,openai_en,1,,,
male,2,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü adam öğrenmek istiyordu .",kütüphaneci,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku adam ogrenmek istiyordu .",görevli_kütüphaneci_satış görevlisi_pos2_7e6d86,The salesperson sold some books to the librarian because the man wanted to learn.,google,en,tr-en,google_en,1,,,
male,2,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü adam öğrenmek istiyordu .",kütüphaneci,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku adam ogrenmek istiyordu .",görevli_kütüphaneci_satış görevlisi_pos2_7e6d86,"Der Verkäufer verkaufte dem Bibliothekar einige Bücher, weil der Mann lernen wollte.",google,de,tr-de,google_de,1,0,1,
male,2,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü adam öğrenmek istiyordu .",kütüphaneci,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku adam ogrenmek istiyordu .",görevli_kütüphaneci_satış görevlisi_pos2_7e6d86,El vendedor vendió algunos libros al bibliotecario porque el hombre quería aprender.,google,es,tr-es,google_es,1,0,1,
male,2,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü adam öğrenmek istiyordu .",kütüphaneci,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku adam ogrenmek istiyordu .",görevli_kütüphaneci_satış görevlisi_pos2_7e6d86,The saleswoman sold some books to the librarian because he wanted to learn.,deepl,en,tr-en,deepl_en,1,,,
male,2,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü adam öğrenmek istiyordu .",kütüphaneci,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku adam ogrenmek istiyordu .",görevli_kütüphaneci_satış görevlisi_pos2_7e6d86,El vendedor vendió algunos libros al bibliotecario porque el hombre quería aprender.,deepl,es,tr-es,deepl_es,1,0,1,
male,2,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü adam öğrenmek istiyordu .",kütüphaneci,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku adam ogrenmek istiyordu .",görevli_kütüphaneci_satış görevlisi_pos2_7e6d86,"Der Verkäufer verkaufte dem Bibliothekar einige Bücher, weil der Mann lernen wollte.",deepl,de,tr-de,deepl_de,1,0,1,
male,2,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü adam öğrenmek istiyordu .",kütüphaneci,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku adam ogrenmek istiyordu .",görevli_kütüphaneci_satış görevlisi_pos2_7e6d86,El vendedor vendió algunos libros al bibliotecario porque el hombre quería aprender.,openai,es,tr-es,openai_es,1,0,1,
male,2,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü adam öğrenmek istiyordu .",kütüphaneci,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku adam ogrenmek istiyordu .",görevli_kütüphaneci_satış görevlisi_pos2_7e6d86,"""Der Verkäufer verkaufte einige Bücher an den Bibliothekar, weil der Mann lernen wollte.""",openai,de,tr-de,openai_de,1,0,1,
male,2,"Satış görevlisi , kütüphaneciye bazı kitaplar sattı çünkü adam öğrenmek istiyordu .",kütüphaneci,anti,"satis gorevlisi , kutuphaneciye bazi kitaplar satti cunku adam ogrenmek istiyordu .",görevli_kütüphaneci_satış görevlisi_pos2_7e6d86,"""The salesperson sold some books to the librarian because the man wanted to learn.""",openai,en,tr-en,openai_en,1,,,
female,1,"Avukat , kuaföre bağırdı çünkü kadın kızgındı .",avukat,anti,"avukat , kuafore bagirdi cunku kadin kizgindi .",avukat_kuaför_pos1_278126,The lawyer shouted at the hairdresser because the woman was angry.,google,en,tr-en,google_en,1,,,
female,1,"Avukat , kuaföre bağırdı çünkü kadın kızgındı .",avukat,anti,"avukat , kuafore bagirdi cunku kadin kizgindi .",avukat_kuaför_pos1_278126,"Der Anwalt schrie die Friseurin an, weil die Frau wütend war.",google,de,tr-de,google_de,1,0,0,
female,1,"Avukat , kuaföre bağırdı çünkü kadın kızgındı .",avukat,anti,"avukat , kuafore bagirdi cunku kadin kizgindi .",avukat_kuaför_pos1_278126,El abogado le gritó a la peluquera porque la mujer estaba enojada.,google,es,tr-es,google_es,1,0,0,
female,1,"Avukat , kuaföre bağırdı çünkü kadın kızgındı .",avukat,anti,"avukat , kuafore bagirdi cunku kadin kizgindi .",avukat_kuaför_pos1_278126,The lawyer yelled at the hairdresser because she was angry.,deepl,en,tr-en,deepl_en,1,,,
female,1,"Avukat , kuaföre bağırdı çünkü kadın kızgındı .",avukat,anti,"avukat , kuafore bagirdi cunku kadin kizgindi .",avukat_kuaför_pos1_278126,La abogada gritó a la peluquera porque estaba enfadada.,deepl,es,tr-es,deepl_es,1,1,1,
female,1,"Avukat , kuaföre bağırdı çünkü kadın kızgındı .",avukat,anti,"avukat , kuafore bagirdi cunku kadin kizgindi .",avukat_kuaför_pos1_278126,"Die Anwältin schrie die Friseurin an, weil sie wütend war.",deepl,de,tr-de,deepl_de,1,1,1,
female,1,"Avukat , kuaföre bağırdı çünkü kadın kızgındı .",avukat,anti,"avukat , kuafore bagirdi cunku kadin kizgindi .",avukat_kuaför_pos1_278126,"""El abogado gritó al peluquero porque la mujer estaba enojada.""",openai,es,tr-es,openai_es,1,0,0,
female,1,"Avukat , kuaföre bağırdı çünkü kadın kızgındı .",avukat,anti,"avukat , kuafore bagirdi cunku kadin kizgindi .",avukat_kuaför_pos1_278126,"""Der Anwalt schrie den Friseur an, weil die Frau wütend war.""",openai,de,tr-de,openai_de,1,0,0,
female,1,"Avukat , kuaföre bağırdı çünkü kadın kızgındı .",avukat,anti,"avukat , kuafore bagirdi cunku kadin kizgindi .",avukat_kuaför_pos1_278126,The lawyer yelled at the hairdresser because the woman was angry.,openai,en,tr-en,openai_en,1,,,
male,2,"Avukat , kuaföre bağırdı çünkü adam kötü bir iş çıkardı .",kuaför,anti,"avukat , kuafore bagirdi cunku adam kotu bir is cikardi .",avukat_kuaför_pos2_a4f157,The lawyer yelled at the hairdresser because the man did a bad job.,google,en,tr-en,google_en,1,,,
male,2,"Avukat , kuaföre bağırdı çünkü adam kötü bir iş çıkardı .",kuaför,anti,"avukat , kuafore bagirdi cunku adam kotu bir is cikardi .",avukat_kuaför_pos2_a4f157,"Der Anwalt schrie den Friseur an, weil der Mann schlechte Arbeit geleistet hatte.",google,de,tr-de,google_de,1,0,1,
male,2,"Avukat , kuaföre bağırdı çünkü adam kötü bir iş çıkardı .",kuaför,anti,"avukat , kuafore bagirdi cunku adam kotu bir is cikardi .",avukat_kuaför_pos2_a4f157,El abogado le gritó al peluquero porque el hombre hizo un mal trabajo.,google,es,tr-es,google_es,1,0,1,
male,2,"Avukat , kuaföre bağırdı çünkü adam kötü bir iş çıkardı .",kuaför,anti,"avukat , kuafore bagirdi cunku adam kotu bir is cikardi .",avukat_kuaför_pos2_a4f157,The lawyer yelled at the hairdresser because he did a bad job.,deepl,en,tr-en,deepl_en,1,,,
male,2,"Avukat , kuaföre bağırdı çünkü adam kötü bir iş çıkardı .",kuaför,anti,"avukat , kuafore bagirdi cunku adam kotu bir is cikardi .",avukat_kuaför_pos2_a4f157,El abogado gritó al peluquero porque hizo mal su trabajo.,deepl,es,tr-es,deepl_es,1,0,1,
male,2,"Avukat , kuaföre bağırdı çünkü adam kötü bir iş çıkardı .",kuaför,anti,"avukat , kuafore bagirdi cunku adam kotu bir is cikardi .",avukat_kuaför_pos2_a4f157,"Der Anwalt schrie den Friseur an, weil er schlechte Arbeit geleistet hatte.",deepl,de,tr-de,deepl_de,1,0,1,
male,2,"Avukat , kuaföre bağırdı çünkü adam kötü bir iş çıkardı .",kuaför,anti,"avukat , kuafore bagirdi cunku adam kotu bir is cikardi .",avukat_kuaför_pos2_a4f157,"""El abogado gritó al peluquero porque hizo un mal trabajo.""",openai,es,tr-es,openai_es,1,0,1,
male,2,"Avukat , kuaföre bağırdı çünkü adam kötü bir iş çıkardı .",kuaför,anti,"avukat , kuafore bagirdi cunku adam kotu bir is cikardi .",avukat_kuaför_pos2_a4f157,"""Der Anwalt schrie den Friseur an, weil er eine schlechte Arbeit geleistet hatte.""",openai,de,tr-de,openai_de,1,0,1,
male,2,"Avukat , kuaföre bağırdı çünkü adam kötü bir iş çıkardı .",kuaför,anti,"avukat , kuafore bagirdi cunku adam kotu bir is cikardi .",avukat_kuaför_pos2_a4f157,"""The lawyer yelled at the hairdresser because the man did a bad job.""",openai,en,tr-en,openai_en,1,,,
female,1,"Aşçı , öğretmene bir yemek hazırladı çünkü kadın yeni bir yemek öğrenmişti .",aşçı,anti,"asci , ogretmene bir yemek hazirladi cunku kadin yeni bir yemek ogrenmisti .",aşçı_öğretmen_pos1_a14a7b,The cook prepared a meal for the teacher because the woman had learned a new meal.,google,en,tr-en,google_en,1,,,
female,1,"Aşçı , öğretmene bir yemek hazırladı çünkü kadın yeni bir yemek öğrenmişti .",aşçı,anti,"asci , ogretmene bir yemek hazirladi cunku kadin yeni bir yemek ogrenmisti .",aşçı_öğretmen_pos1_a14a7b,"Die Köchin bereitete eine Mahlzeit für die Lehrerin zu, weil die Frau ein neues Gericht gelernt hatte.",google,de,tr-de,google_de,1,,,
female,1,"Aşçı , öğretmene bir yemek hazırladı çünkü kadın yeni bir yemek öğrenmişti .",aşçı,anti,"asci , ogretmene bir yemek hazirladi cunku kadin yeni bir yemek ogrenmisti .",aşçı_öğretmen_pos1_a14a7b,El cocinero preparó una comida para la maestra porque la mujer había aprendido una nueva comida.,google,es,tr-es,google_es,1,,,
female,1,"Aşçı , öğretmene bir yemek hazırladı çünkü kadın yeni bir yemek öğrenmişti .",aşçı,anti,"asci , ogretmene bir yemek hazirladi cunku kadin yeni bir yemek ogrenmisti .",aşçı_öğretmen_pos1_a14a7b,The cook prepared a meal for the teacher because she had learned a new dish.,deepl,en,tr-en,deepl_en,1,,,
female,1,"Aşçı , öğretmene bir yemek hazırladı çünkü kadın yeni bir yemek öğrenmişti .",aşçı,anti,"asci , ogretmene bir yemek hazirladi cunku kadin yeni bir yemek ogrenmisti .",aşçı_öğretmen_pos1_a14a7b,La cocinera preparó una comida para la profesora porque había aprendido un plato nuevo.,deepl,es,tr-es,deepl_es,1,,,
female,1,"Aşçı , öğretmene bir yemek hazırladı çünkü kadın yeni bir yemek öğrenmişti .",aşçı,anti,"asci , ogretmene bir yemek hazirladi cunku kadin yeni bir yemek ogrenmisti .",aşçı_öğretmen_pos1_a14a7b,"Die Köchin bereitete ein Essen für die Lehrerin zu, weil sie ein neues Gericht gelernt hatte.",deepl,de,tr-de,deepl_de,1,,,
female,1,"Aşçı , öğretmene bir yemek hazırladı çünkü kadın yeni bir yemek öğrenmişti .",aşçı,anti,"asci , ogretmene bir yemek hazirladi cunku kadin yeni bir yemek ogrenmisti .",aşçı_öğretmen_pos1_a14a7b,El cocinero preparó una comida para la maestra porque la mujer había aprendido una nueva receta.,openai,es,tr-es,openai_es,1,,,
female,1,"Aşçı , öğretmene bir yemek hazırladı çünkü kadın yeni bir yemek öğrenmişti .",aşçı,anti,"asci , ogretmene bir yemek hazirladi cunku kadin yeni bir yemek ogrenmisti .",aşçı_öğretmen_pos1_a14a7b,"""Der Koch bereitete dem Lehrer ein Essen zu, weil die Frau ein neues Gericht gelernt hatte.""",openai,de,tr-de,openai_de,1,,,
female,1,"Aşçı , öğretmene bir yemek hazırladı çünkü kadın yeni bir yemek öğrenmişti .",aşçı,anti,"asci , ogretmene bir yemek hazirladi cunku kadin yeni bir yemek ogrenmisti .",aşçı_öğretmen_pos1_a14a7b,"""The cook prepared a meal for the teacher because the woman had learned a new dish.""",openai,en,tr-en,openai_en,1,,,
male,2,"Aşçı , öğretmene bir yemek hazırladı çünkü adam cok açtı .",öğretmen,anti,"asci , ogretmene bir yemek hazirladi cunku adam cok acti .",aşçı_öğretmen_pos2_96bafd,The cook prepared a meal for the teacher because the man was very hungry.,google,en,tr-en,google_en,1,,,
male,2,"Aşçı , öğretmene bir yemek hazırladı çünkü adam cok açtı .",öğretmen,anti,"asci , ogretmene bir yemek hazirladi cunku adam cok acti .",aşçı_öğretmen_pos2_96bafd,"Der Koch bereitete eine Mahlzeit für den Lehrer zu, weil der Mann großen Hunger hatte.",google,de,tr-de,google_de,1,0,1,
male,2,"Aşçı , öğretmene bir yemek hazırladı çünkü adam cok açtı .",öğretmen,anti,"asci , ogretmene bir yemek hazirladi cunku adam cok acti .",aşçı_öğretmen_pos2_96bafd,El cocinero preparó una comida para el maestro porque el hombre tenía mucha hambre.,google,es,tr-es,google_es,1,0,1,
male,2,"Aşçı , öğretmene bir yemek hazırladı çünkü adam cok açtı .",öğretmen,anti,"asci , ogretmene bir yemek hazirladi cunku adam cok acti .",aşçı_öğretmen_pos2_96bafd,The cook prepared a meal for the teacher because he was very hungry.,deepl,en,tr-en,deepl_en,1,,,
male,2,"Aşçı , öğretmene bir yemek hazırladı çünkü adam cok açtı .",öğretmen,anti,"asci , ogretmene bir yemek hazirladi cunku adam cok acti .",aşçı_öğretmen_pos2_96bafd,El cocinero preparó una comida para el profesor porque tenía mucha hambre.,deepl,es,tr-es,deepl_es,1,0,1,
